municipio_codigo,municipio,zona,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
001,CALI,02,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,133,39052,569.0,39621.0,0.33568057343328034
001,CALI,02,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,20,39052,569.0,39621.0,0.05047828171929027
001,CALI,02,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,2241,39052,569.0,39621.0,5.656091466646475
001,CALI,02,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,13,39052,569.0,39621.0,0.03281088311753868
001,CALI,02,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,24,39052,569.0,39621.0,0.06057393806314833
001,CALI,02,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,23459,42237,706.0,42943.0,54.62822811634026
001,CALI,02,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,18778,42237,706.0,42943.0,43.727732110006286
001,CALI,03,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",738,14347,0.0,14347.0,5.143932529448665
001,CALI,03,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,1252,14347,0.0,14347.0,8.726563044538928
001,CALI,03,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,12357,14347,0.0,14347.0,86.1295044260124
001,CALI,03,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,1653,27032,688.0,27720.0,5.963203463203463
001,CALI,03,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,48,27032,688.0,27720.0,0.17316017316017315
001,CALI,03,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,1834,27032,688.0,27720.0,6.616161616161616
001,CALI,03,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,1827,27032,688.0,27720.0,6.59090909090909
001,CALI,03,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,142,27032,688.0,27720.0,0.5122655122655122
001,CALI,03,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",5,27032,688.0,27720.0,0.018037518037518036
001,CALI,03,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,7309,27032,688.0,27720.0,26.367243867243868
001,CALI,03,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,2231,27032,688.0,27720.0,8.04834054834055
001,CALI,03,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,1103,27032,688.0,27720.0,3.9790764790764794
001,CALI,03,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,7501,27032,688.0,27720.0,27.059884559884562
001,CALI,03,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,886,27032,688.0,27720.0,3.196248196248196
001,CALI,03,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2407,27032,688.0,27720.0,8.683261183261184
001,CALI,03,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,45,27032,688.0,27720.0,0.16233766233766234
001,CALI,03,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,41,27032,688.0,27720.0,0.14790764790764793
001,CALI,03,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,1,25,14.0,39.0,2.564102564102564
001,CALI,03,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,2,25,14.0,39.0,5.128205128205128
001,CALI,03,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,4,25,14.0,39.0,10.256410256410255
001,CALI,03,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",8,25,14.0,39.0,20.51282051282051
001,CALI,03,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,4,25,14.0,39.0,10.256410256410255
001,CALI,03,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),1,25,14.0,39.0,2.564102564102564
001,CALI,03,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,5,25,14.0,39.0,12.82051282051282
001,CALI,03,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,9,710,160.0,870.0,1.0344827586206897
001,CALI,03,Congreso 2026,Cámara,NA,5,AFROSLIBRES,4,710,160.0,870.0,0.45977011494252873
001,CALI,03,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,3,710,160.0,870.0,0.3448275862068966
001,CALI,03,Congreso 2026,Cámara,NA,5,ASTECA,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,45,710,160.0,870.0,5.172413793103448
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,5,710,160.0,870.0,0.5747126436781609
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,29,710,160.0,870.0,3.3333333333333335
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,64,710,160.0,870.0,7.35632183908046
001,CALI,03,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",8,710,160.0,870.0,0.9195402298850575
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",3,710,160.0,870.0,0.3448275862068966
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,279,710,160.0,870.0,32.068965517241374
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,180,710,160.0,870.0,20.689655172413794
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,13,710,160.0,870.0,1.4942528735632183
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,3,710,160.0,870.0,0.3448275862068966
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",13,710,160.0,870.0,1.4942528735632183
001,CALI,03,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",3,710,160.0,870.0,0.3448275862068966
001,CALI,03,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,7,710,160.0,870.0,0.8045977011494253
001,CALI,03,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,OSAVIPLAR,1,710,160.0,870.0,0.11494252873563218
001,CALI,03,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,20,710,160.0,870.0,2.2988505747126435
001,CALI,03,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,2,710,160.0,870.0,0.22988505747126436
001,CALI,03,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,1726,27959,693.0,28652.0,6.0240122853552975
001,CALI,03,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,2108,27959,693.0,28652.0,7.357252547815161
001,CALI,03,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,1520,27959,693.0,28652.0,5.305039787798409
001,CALI,03,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,58,27959,693.0,28652.0,0.20242914979757085
001,CALI,03,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,9,27959,693.0,28652.0,0.03141141979617478
001,CALI,03,Congreso 2026,Senado,NA,0,CREEMOS,69,27959,693.0,28652.0,0.24082088510400673
001,CALI,03,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,399,27959,693.0,28652.0,1.3925729442970822
001,CALI,03,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,145,27959,693.0,28652.0,0.5060728744939271
001,CALI,03,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,2768,27959,693.0,28652.0,9.660756666201312
001,CALI,03,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,7417,27959,693.0,28652.0,25.886500069803155
001,CALI,03,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,7208,27959,693.0,28652.0,25.15705709898087
001,CALI,03,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,713,27959,693.0,28652.0,2.4884824794080695
001,CALI,03,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2036,27959,693.0,28652.0,7.105961189445763
001,CALI,03,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,1724,27959,693.0,28652.0,6.0170319698450365
001,CALI,03,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,47,27959,693.0,28652.0,0.16403741449113501
001,CALI,03,Congreso 2026,Senado,NA,0,PATRIOTAS,12,27959,693.0,28652.0,0.04188189306156639
001,CALI,03,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,6,39,36.0,75.0,8.0
001,CALI,03,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,2,39,36.0,75.0,2.666666666666667
001,CALI,03,Congreso 2026,Senado,NA,4,CABILDO INDÉGENA TEVIS,2,39,36.0,75.0,2.666666666666667
001,CALI,03,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",12,39,36.0,75.0,16.0
001,CALI,03,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",11,39,36.0,75.0,14.666666666666666
001,CALI,03,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,1,39,36.0,75.0,1.3333333333333335
001,CALI,03,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,5,39,36.0,75.0,6.666666666666667
001,CALI,03,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,18829,35481,490.0,35971.0,52.34494453865614
001,CALI,03,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,243,35481,490.0,35971.0,0.6755441883739679
001,CALI,03,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,3,35481,490.0,35971.0,0.008340051708320593
001,CALI,03,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,11806,35481,490.0,35971.0,32.82088348947764
001,CALI,03,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,11,35481,490.0,35971.0,0.030580189597175504
001,CALI,03,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,2279,35481,490.0,35971.0,6.335659281087542
001,CALI,03,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,97,35481,490.0,35971.0,0.2696616719023658
001,CALI,03,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,44,35481,490.0,35971.0,0.12232075838870202
001,CALI,03,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,2116,35481,490.0,35971.0,5.882516471602124
001,CALI,03,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,16,35481,490.0,35971.0,0.04448027577770983
001,CALI,03,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,37,35481,490.0,35971.0,0.10286063773595397
001,CALI,03,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,21690,36614,663.0,37277.0,58.1860128229203
001,CALI,03,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,14924,36614,663.0,37277.0,40.03541057488532
001,CALI,04,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",355,6289,0.0,6289.0,5.644776594053109
001,CALI,04,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,632,6289,0.0,6289.0,10.04929241532835
001,CALI,04,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,5302,6289,0.0,6289.0,84.30593099061853
001,CALI,04,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,906,16307,381.0,16688.0,5.429050814956855
001,CALI,04,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,41,16307,381.0,16688.0,0.2456855225311601
001,CALI,04,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,1142,16307,381.0,16688.0,6.843240651965485
001,CALI,04,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,737,16307,381.0,16688.0,4.416347075743049
001,CALI,04,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,90,16307,381.0,16688.0,0.5393096836049857
001,CALI,04,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",11,16307,381.0,16688.0,0.0659156279961649
001,CALI,04,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6169,16307,381.0,16688.0,36.966682646212845
001,CALI,04,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,1000,16307,381.0,16688.0,5.992329817833173
001,CALI,04,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,621,16307,381.0,16688.0,3.7212368168744008
001,CALI,04,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,3294,16307,381.0,16688.0,19.738734419942475
001,CALI,04,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,613,16307,381.0,16688.0,3.673298178331735
001,CALI,04,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1610,16307,381.0,16688.0,9.64765100671141
001,CALI,04,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,46,16307,381.0,16688.0,0.275647171620326
001,CALI,04,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,27,16307,381.0,16688.0,0.16179290508149569
001,CALI,04,Congreso 2026,Cámara,NA,4,ACMIZSAM,2,16,13.0,29.0,6.896551724137931
001,CALI,04,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,1,16,13.0,29.0,3.4482758620689653
001,CALI,04,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,3,16,13.0,29.0,10.344827586206897
001,CALI,04,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",4,16,13.0,29.0,13.793103448275861
001,CALI,04,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,3,16,13.0,29.0,10.344827586206897
001,CALI,04,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,3,16,13.0,29.0,10.344827586206897
001,CALI,04,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,4,300,52.0,352.0,1.1363636363636365
001,CALI,04,Congreso 2026,Cámara,NA,5,AFROSLIBRES,8,300,52.0,352.0,2.272727272727273
001,CALI,04,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,3,300,52.0,352.0,0.8522727272727272
001,CALI,04,Congreso 2026,Cámara,NA,5,ASOCONEG,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,9,300,52.0,352.0,2.556818181818182
001,CALI,04,Congreso 2026,Cámara,NA,5,COCOPEMA,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,21,300,52.0,352.0,5.965909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,22,300,52.0,352.0,6.25
001,CALI,04,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",2,300,52.0,352.0,0.5681818181818182
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,132,300,52.0,352.0,37.5
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,46,300,52.0,352.0,13.068181818181818
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,11,300,52.0,352.0,3.125
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",5,300,52.0,352.0,1.4204545454545454
001,CALI,04,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,2,300,52.0,352.0,0.5681818181818182
001,CALI,04,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",2,300,52.0,352.0,0.5681818181818182
001,CALI,04,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,2,300,52.0,352.0,0.5681818181818182
001,CALI,04,Congreso 2026,Cámara,NA,5,OEAPUN,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,1,300,52.0,352.0,0.2840909090909091
001,CALI,04,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,6,300,52.0,352.0,1.7045454545454544
001,CALI,04,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,13,300,52.0,352.0,3.6931818181818183
001,CALI,04,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,912,16787,380.0,17167.0,5.312518203530028
001,CALI,04,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,1071,16787,380.0,17167.0,6.238713811382303
001,CALI,04,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,721,16787,380.0,17167.0,4.199918448185472
001,CALI,04,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,36,16787,380.0,17167.0,0.20970466592881692
001,CALI,04,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,2,16787,380.0,17167.0,0.011650259218267607
001,CALI,04,Congreso 2026,Senado,NA,0,CREEMOS,32,16787,380.0,17167.0,0.1864041474922817
001,CALI,04,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,226,16787,380.0,17167.0,1.3164792916642396
001,CALI,04,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,57,16787,380.0,17167.0,0.33203238772062676
001,CALI,04,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,1137,16787,380.0,17167.0,6.623172365585134
001,CALI,04,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,6316,16787,380.0,17167.0,36.791518611289106
001,CALI,04,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,3267,16787,380.0,17167.0,19.030698433040136
001,CALI,04,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,567,16787,380.0,17167.0,3.3028484883788662
001,CALI,04,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1421,16787,380.0,17167.0,8.277509174579134
001,CALI,04,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,995,16787,380.0,17167.0,5.796003961088134
001,CALI,04,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,17,16787,380.0,17167.0,0.09902720335527465
001,CALI,04,Congreso 2026,Senado,NA,0,PATRIOTAS,10,16787,380.0,17167.0,0.05825129609133803
001,CALI,04,Congreso 2026,Senado,NA,4,ACMIZSAM,1,13,18.0,31.0,3.225806451612903
001,CALI,04,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,1,13,18.0,31.0,3.225806451612903
001,CALI,04,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,1,13,18.0,31.0,3.225806451612903
001,CALI,04,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",3,13,18.0,31.0,9.67741935483871
001,CALI,04,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",1,13,18.0,31.0,3.225806451612903
001,CALI,04,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,2,13,18.0,31.0,6.451612903225806
001,CALI,04,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,3,13,18.0,31.0,9.67741935483871
001,CALI,04,Congreso 2026,Senado,NA,4,TRIETNICO GOBERNATIVO TRIGO,1,13,18.0,31.0,3.225806451612903
001,CALI,04,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,8780,20819,338.0,21157.0,41.49926738195396
001,CALI,04,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,118,20819,338.0,21157.0,0.5577350285957366
001,CALI,04,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,2,20819,338.0,21157.0,0.009453136077893842
001,CALI,04,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,9644,20819,338.0,21157.0,45.583022167604106
001,CALI,04,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,16,20819,338.0,21157.0,0.07562508862315073
001,CALI,04,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,1314,20819,338.0,21157.0,6.210710403176254
001,CALI,04,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,82,20819,338.0,21157.0,0.38757857919364747
001,CALI,04,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,9,20819,338.0,21157.0,0.04253911235052229
001,CALI,04,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,821,20819,338.0,21157.0,3.8805123599754214
001,CALI,04,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,12,20819,338.0,21157.0,0.05671881646736305
001,CALI,04,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,21,20819,338.0,21157.0,0.09925792881788534
001,CALI,04,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,10549,22265,356.0,22621.0,46.63365898943459
001,CALI,04,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,11716,22265,356.0,22621.0,51.792582113964905
001,CALI,05,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",579,7223,0.0,7223.0,8.016059808943652
001,CALI,05,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,847,7223,0.0,7223.0,11.726429461442613
001,CALI,05,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,5797,7223,0.0,7223.0,80.25751072961373
